module,wmi,wmi_name,mechanism,mechanism_desc,rule_ql,n_sa_detected,sa_locations,se_assertion,n_se_confirmed,se_confirmed_sites,se_artifact,concrete_oracle,n_concrete,concrete_artifact,verdict,changes_needed
net_psmgr,WMI-1,WMI-1 Shared State Divergence,unchecked-signal-field-set,"scalar field set by a producer, consumed elsewhere as a reinterpretation discriminant with no cross-field check",WMI-1_SignalDivergence_UngovernedSignal.ql,1,psmgr_sock.c:629,assert(producer_view == consumer_view),38,psmgr_core.c:487;psmgr_core.c:374;psmgr_core.c:379;psmgr_core.c:319;psmgr_core.c:324;psmgr_core.c:328;psmgr_core.c:146;psmgr_sock.c:533;psmgr_sock.c:535;psmgr_sock.c:542;psmgr_sock.c:545;psmgr_sock.c:568;psmgr_sock.c:569;psmgr_sock.c:591;psmgr_sock.c:627;psmgr_sock.c:629;psmgr_sock.c:631;psmgr_sock.c:632;psmgr_sock.c:650;psmgr_sock.c:654;psmgr_sock.c:684;psmgr_sock.c:419;psmgr_sock.c:427;psmgr_sock.c:428;psmgr_sock.c:429;psmgr_sock.c:430;psmgr_sock.c:447;psmgr_sock.c:455;psmgr_sock.c:456;psmgr_sock.c:457;psmgr_sock.c:458;psmgr_sock.c:474;psmgr_sock.c:475;psmgr_sock.c:476;psmgr_sock.c:477;psmgr_sock.c:316;psmgr_sock.c:257;psmgr_sock.c:258,3_se_confirm/ (38 confirmed / 0 discarded / 0 errored),,0,pending own boot (PAGENT),symex_explored,"recall-biased/broad (semantic WMI); precision must come from SE-sweep+witness, not the rule; distributed validation-split site not pinned; SEMANTIC WMI — SE cannot dispose (relational weirdness); WITNESS required to filter; concrete pending own boot"
net_psmgr,WMI-1,WMI-1 Shared State Divergence,unchecked-signal-field-set,"scalar field set by a producer, consumed elsewhere as a reinterpretation discriminant with no cross-field check",WMI-1_SignalDivergence_UngovernedSignal.ql,1,psmgr_sock.c:627,assert(producer_view == consumer_view),38,psmgr_core.c:487;psmgr_core.c:374;psmgr_core.c:379;psmgr_core.c:319;psmgr_core.c:324;psmgr_core.c:328;psmgr_core.c:146;psmgr_sock.c:533;psmgr_sock.c:535;psmgr_sock.c:542;psmgr_sock.c:545;psmgr_sock.c:568;psmgr_sock.c:569;psmgr_sock.c:591;psmgr_sock.c:627;psmgr_sock.c:629;psmgr_sock.c:631;psmgr_sock.c:632;psmgr_sock.c:650;psmgr_sock.c:654;psmgr_sock.c:684;psmgr_sock.c:419;psmgr_sock.c:427;psmgr_sock.c:428;psmgr_sock.c:429;psmgr_sock.c:430;psmgr_sock.c:447;psmgr_sock.c:455;psmgr_sock.c:456;psmgr_sock.c:457;psmgr_sock.c:458;psmgr_sock.c:474;psmgr_sock.c:475;psmgr_sock.c:476;psmgr_sock.c:477;psmgr_sock.c:316;psmgr_sock.c:257;psmgr_sock.c:258,3_se_confirm/ (38 confirmed / 0 discarded / 0 errored),,0,pending own boot (PAGENT),symex_explored,"recall-biased/broad (semantic WMI); precision must come from SE-sweep+witness, not the rule; distributed validation-split site not pinned; SEMANTIC WMI — SE cannot dispose (relational weirdness); WITNESS required to filter; concrete pending own boot"
net_psmgr,WMI-1,WMI-1 Shared State Divergence,unchecked-signal-field-set,"scalar field set by a producer, consumed elsewhere as a reinterpretation discriminant with no cross-field check",WMI-1_SignalDivergence_UngovernedSignal.ql,1,psmgr_sock.c:419,assert(producer_view == consumer_view),38,psmgr_core.c:487;psmgr_core.c:374;psmgr_core.c:379;psmgr_core.c:319;psmgr_core.c:324;psmgr_core.c:328;psmgr_core.c:146;psmgr_sock.c:533;psmgr_sock.c:535;psmgr_sock.c:542;psmgr_sock.c:545;psmgr_sock.c:568;psmgr_sock.c:569;psmgr_sock.c:591;psmgr_sock.c:627;psmgr_sock.c:629;psmgr_sock.c:631;psmgr_sock.c:632;psmgr_sock.c:650;psmgr_sock.c:654;psmgr_sock.c:684;psmgr_sock.c:419;psmgr_sock.c:427;psmgr_sock.c:428;psmgr_sock.c:429;psmgr_sock.c:430;psmgr_sock.c:447;psmgr_sock.c:455;psmgr_sock.c:456;psmgr_sock.c:457;psmgr_sock.c:458;psmgr_sock.c:474;psmgr_sock.c:475;psmgr_sock.c:476;psmgr_sock.c:477;psmgr_sock.c:316;psmgr_sock.c:257;psmgr_sock.c:258,3_se_confirm/ (38 confirmed / 0 discarded / 0 errored),,0,pending own boot (PAGENT),symex_explored,"recall-biased/broad (semantic WMI); precision must come from SE-sweep+witness, not the rule; distributed validation-split site not pinned; SEMANTIC WMI — SE cannot dispose (relational weirdness); WITNESS required to filter; concrete pending own boot"
net_psmgr,WMI-1,WMI-1 Shared State Divergence,unchecked-signal-field-set,"scalar field set by a producer, consumed elsewhere as a reinterpretation discriminant with no cross-field check",WMI-1_SignalDivergence_UngovernedSignal.ql,1,psmgr_sock.c:456,assert(producer_view == consumer_view),38,psmgr_core.c:487;psmgr_core.c:374;psmgr_core.c:379;psmgr_core.c:319;psmgr_core.c:324;psmgr_core.c:328;psmgr_core.c:146;psmgr_sock.c:533;psmgr_sock.c:535;psmgr_sock.c:542;psmgr_sock.c:545;psmgr_sock.c:568;psmgr_sock.c:569;psmgr_sock.c:591;psmgr_sock.c:627;psmgr_sock.c:629;psmgr_sock.c:631;psmgr_sock.c:632;psmgr_sock.c:650;psmgr_sock.c:654;psmgr_sock.c:684;psmgr_sock.c:419;psmgr_sock.c:427;psmgr_sock.c:428;psmgr_sock.c:429;psmgr_sock.c:430;psmgr_sock.c:447;psmgr_sock.c:455;psmgr_sock.c:456;psmgr_sock.c:457;psmgr_sock.c:458;psmgr_sock.c:474;psmgr_sock.c:475;psmgr_sock.c:476;psmgr_sock.c:477;psmgr_sock.c:316;psmgr_sock.c:257;psmgr_sock.c:258,3_se_confirm/ (38 confirmed / 0 discarded / 0 errored),,0,pending own boot (PAGENT),symex_explored,"recall-biased/broad (semantic WMI); precision must come from SE-sweep+witness, not the rule; distributed validation-split site not pinned; SEMANTIC WMI — SE cannot dispose (relational weirdness); WITNESS required to filter; concrete pending own boot"
net_psmgr,WMI-1,WMI-1 Shared State Divergence,unchecked-signal-field-set,"scalar field set by a producer, consumed elsewhere as a reinterpretation discriminant with no cross-field check",WMI-1_SignalDivergence_UngovernedSignal.ql,1,psmgr_sock.c:430,assert(producer_view == consumer_view),38,psmgr_core.c:487;psmgr_core.c:374;psmgr_core.c:379;psmgr_core.c:319;psmgr_core.c:324;psmgr_core.c:328;psmgr_core.c:146;psmgr_sock.c:533;psmgr_sock.c:535;psmgr_sock.c:542;psmgr_sock.c:545;psmgr_sock.c:568;psmgr_sock.c:569;psmgr_sock.c:591;psmgr_sock.c:627;psmgr_sock.c:629;psmgr_sock.c:631;psmgr_sock.c:632;psmgr_sock.c:650;psmgr_sock.c:654;psmgr_sock.c:684;psmgr_sock.c:419;psmgr_sock.c:427;psmgr_sock.c:428;psmgr_sock.c:429;psmgr_sock.c:430;psmgr_sock.c:447;psmgr_sock.c:455;psmgr_sock.c:456;psmgr_sock.c:457;psmgr_sock.c:458;psmgr_sock.c:474;psmgr_sock.c:475;psmgr_sock.c:476;psmgr_sock.c:477;psmgr_sock.c:316;psmgr_sock.c:257;psmgr_sock.c:258,3_se_confirm/ (38 confirmed / 0 discarded / 0 errored),,0,pending own boot (PAGENT),symex_explored,"recall-biased/broad (semantic WMI); precision must come from SE-sweep+witness, not the rule; distributed validation-split site not pinned; SEMANTIC WMI — SE cannot dispose (relational weirdness); WITNESS required to filter; concrete pending own boot"
net_psmgr,WMI-1,WMI-1 Shared State Divergence,unchecked-signal-field-set,"scalar field set by a producer, consumed elsewhere as a reinterpretation discriminant with no cross-field check",WMI-1_SignalDivergence_UngovernedSignal.ql,1,psmgr_sock.c:591,assert(producer_view == consumer_view),38,psmgr_core.c:487;psmgr_core.c:374;psmgr_core.c:379;psmgr_core.c:319;psmgr_core.c:324;psmgr_core.c:328;psmgr_core.c:146;psmgr_sock.c:533;psmgr_sock.c:535;psmgr_sock.c:542;psmgr_sock.c:545;psmgr_sock.c:568;psmgr_sock.c:569;psmgr_sock.c:591;psmgr_sock.c:627;psmgr_sock.c:629;psmgr_sock.c:631;psmgr_sock.c:632;psmgr_sock.c:650;psmgr_sock.c:654;psmgr_sock.c:684;psmgr_sock.c:419;psmgr_sock.c:427;psmgr_sock.c:428;psmgr_sock.c:429;psmgr_sock.c:430;psmgr_sock.c:447;psmgr_sock.c:455;psmgr_sock.c:456;psmgr_sock.c:457;psmgr_sock.c:458;psmgr_sock.c:474;psmgr_sock.c:475;psmgr_sock.c:476;psmgr_sock.c:477;psmgr_sock.c:316;psmgr_sock.c:257;psmgr_sock.c:258,3_se_confirm/ (38 confirmed / 0 discarded / 0 errored),,0,pending own boot (PAGENT),symex_explored,"recall-biased/broad (semantic WMI); precision must come from SE-sweep+witness, not the rule; distributed validation-split site not pinned; SEMANTIC WMI — SE cannot dispose (relational weirdness); WITNESS required to filter; concrete pending own boot"
net_psmgr,WMI-1,WMI-1 Shared State Divergence,unchecked-signal-field-set,"scalar field set by a producer, consumed elsewhere as a reinterpretation discriminant with no cross-field check",WMI-1_SignalDivergence_UngovernedSignal.ql,1,psmgr_sock.c:429,assert(producer_view == consumer_view),38,psmgr_core.c:487;psmgr_core.c:374;psmgr_core.c:379;psmgr_core.c:319;psmgr_core.c:324;psmgr_core.c:328;psmgr_core.c:146;psmgr_sock.c:533;psmgr_sock.c:535;psmgr_sock.c:542;psmgr_sock.c:545;psmgr_sock.c:568;psmgr_sock.c:569;psmgr_sock.c:591;psmgr_sock.c:627;psmgr_sock.c:629;psmgr_sock.c:631;psmgr_sock.c:632;psmgr_sock.c:650;psmgr_sock.c:654;psmgr_sock.c:684;psmgr_sock.c:419;psmgr_sock.c:427;psmgr_sock.c:428;psmgr_sock.c:429;psmgr_sock.c:430;psmgr_sock.c:447;psmgr_sock.c:455;psmgr_sock.c:456;psmgr_sock.c:457;psmgr_sock.c:458;psmgr_sock.c:474;psmgr_sock.c:475;psmgr_sock.c:476;psmgr_sock.c:477;psmgr_sock.c:316;psmgr_sock.c:257;psmgr_sock.c:258,3_se_confirm/ (38 confirmed / 0 discarded / 0 errored),,0,pending own boot (PAGENT),symex_explored,"recall-biased/broad (semantic WMI); precision must come from SE-sweep+witness, not the rule; distributed validation-split site not pinned; SEMANTIC WMI — SE cannot dispose (relational weirdness); WITNESS required to filter; concrete pending own boot"
net_psmgr,WMI-1,WMI-1 Shared State Divergence,unchecked-signal-field-set,"scalar field set by a producer, consumed elsewhere as a reinterpretation discriminant with no cross-field check",WMI-1_SignalDivergence_UngovernedSignal.ql,1,psmgr_core.c:379,assert(producer_view == consumer_view),38,psmgr_core.c:487;psmgr_core.c:374;psmgr_core.c:379;psmgr_core.c:319;psmgr_core.c:324;psmgr_core.c:328;psmgr_core.c:146;psmgr_sock.c:533;psmgr_sock.c:535;psmgr_sock.c:542;psmgr_sock.c:545;psmgr_sock.c:568;psmgr_sock.c:569;psmgr_sock.c:591;psmgr_sock.c:627;psmgr_sock.c:629;psmgr_sock.c:631;psmgr_sock.c:632;psmgr_sock.c:650;psmgr_sock.c:654;psmgr_sock.c:684;psmgr_sock.c:419;psmgr_sock.c:427;psmgr_sock.c:428;psmgr_sock.c:429;psmgr_sock.c:430;psmgr_sock.c:447;psmgr_sock.c:455;psmgr_sock.c:456;psmgr_sock.c:457;psmgr_sock.c:458;psmgr_sock.c:474;psmgr_sock.c:475;psmgr_sock.c:476;psmgr_sock.c:477;psmgr_sock.c:316;psmgr_sock.c:257;psmgr_sock.c:258,3_se_confirm/ (38 confirmed / 0 discarded / 0 errored),,0,pending own boot (PAGENT),symex_explored,"recall-biased/broad (semantic WMI); precision must come from SE-sweep+witness, not the rule; distributed validation-split site not pinned; SEMANTIC WMI — SE cannot dispose (relational weirdness); WITNESS required to filter; concrete pending own boot"
net_psmgr,WMI-1,WMI-1 Shared State Divergence,unchecked-signal-field-set,"scalar field set by a producer, consumed elsewhere as a reinterpretation discriminant with no cross-field check",WMI-1_SignalDivergence_UngovernedSignal.ql,1,psmgr_sock.c:533,assert(producer_view == consumer_view),38,psmgr_core.c:487;psmgr_core.c:374;psmgr_core.c:379;psmgr_core.c:319;psmgr_core.c:324;psmgr_core.c:328;psmgr_core.c:146;psmgr_sock.c:533;psmgr_sock.c:535;psmgr_sock.c:542;psmgr_sock.c:545;psmgr_sock.c:568;psmgr_sock.c:569;psmgr_sock.c:591;psmgr_sock.c:627;psmgr_sock.c:629;psmgr_sock.c:631;psmgr_sock.c:632;psmgr_sock.c:650;psmgr_sock.c:654;psmgr_sock.c:684;psmgr_sock.c:419;psmgr_sock.c:427;psmgr_sock.c:428;psmgr_sock.c:429;psmgr_sock.c:430;psmgr_sock.c:447;psmgr_sock.c:455;psmgr_sock.c:456;psmgr_sock.c:457;psmgr_sock.c:458;psmgr_sock.c:474;psmgr_sock.c:475;psmgr_sock.c:476;psmgr_sock.c:477;psmgr_sock.c:316;psmgr_sock.c:257;psmgr_sock.c:258,3_se_confirm/ (38 confirmed / 0 discarded / 0 errored),,0,pending own boot (PAGENT),symex_explored,"recall-biased/broad (semantic WMI); precision must come from SE-sweep+witness, not the rule; distributed validation-split site not pinned; SEMANTIC WMI — SE cannot dispose (relational weirdness); WITNESS required to filter; concrete pending own boot"
net_psmgr,WMI-1,WMI-1 Shared State Divergence,unchecked-signal-field-set,"scalar field set by a producer, consumed elsewhere as a reinterpretation discriminant with no cross-field check",WMI-1_SignalDivergence_UngovernedSignal.ql,1,psmgr_sock.c:428,assert(producer_view == consumer_view),38,psmgr_core.c:487;psmgr_core.c:374;psmgr_core.c:379;psmgr_core.c:319;psmgr_core.c:324;psmgr_core.c:328;psmgr_core.c:146;psmgr_sock.c:533;psmgr_sock.c:535;psmgr_sock.c:542;psmgr_sock.c:545;psmgr_sock.c:568;psmgr_sock.c:569;psmgr_sock.c:591;psmgr_sock.c:627;psmgr_sock.c:629;psmgr_sock.c:631;psmgr_sock.c:632;psmgr_sock.c:650;psmgr_sock.c:654;psmgr_sock.c:684;psmgr_sock.c:419;psmgr_sock.c:427;psmgr_sock.c:428;psmgr_sock.c:429;psmgr_sock.c:430;psmgr_sock.c:447;psmgr_sock.c:455;psmgr_sock.c:456;psmgr_sock.c:457;psmgr_sock.c:458;psmgr_sock.c:474;psmgr_sock.c:475;psmgr_sock.c:476;psmgr_sock.c:477;psmgr_sock.c:316;psmgr_sock.c:257;psmgr_sock.c:258,3_se_confirm/ (38 confirmed / 0 discarded / 0 errored),,0,pending own boot (PAGENT),symex_explored,"recall-biased/broad (semantic WMI); precision must come from SE-sweep+witness, not the rule; distributed validation-split site not pinned; SEMANTIC WMI — SE cannot dispose (relational weirdness); WITNESS required to filter; concrete pending own boot"
net_psmgr,WMI-2,WMI-2 Live Resource Inconsistency,bookkeeping-field-threshold-gate,scalar count/size/state field written then consulted as an authoritative threshold gating a state transition (can diverge from what it tracks),WMI-2_LiveResourceInconsistency.ql,1,psmgr_core.c:361,assert(view_a == view_b),61,psmgr_core.c:588;psmgr_core.c:430;psmgr_core.c:437;psmgr_core.c:443;psmgr_core.c:458;psmgr_core.c:471;psmgr_core.c:405;psmgr_core.c:409;psmgr_core.c:352;psmgr_core.c:353;psmgr_core.c:354;psmgr_core.c:361;psmgr_core.c:313;psmgr_core.c:190;psmgr_core.c:196;psmgr_core.c:220;psmgr_core.c:254;psmgr_core.c:261;psmgr_core.c:270;psmgr_core.c:167;psmgr_core.c:171;psmgr_core.c:78;psmgr_core.c:91;psmgr_sock.c:530;psmgr_sock.c:561;psmgr_sock.c:562;psmgr_sock.c:583;psmgr_sock.c:584;psmgr_sock.c:602;psmgr_sock.c:603;psmgr_sock.c:644;psmgr_sock.c:645;psmgr_sock.c:646;psmgr_sock.c:662;psmgr_sock.c:676;psmgr_sock.c:678;psmgr_sock.c:354;psmgr_sock.c:356;psmgr_sock.c:373;psmgr_sock.c:382;psmgr_sock.c:385;psmgr_sock.c:388;psmgr_sock.c:393;psmgr_sock.c:394;psmgr_sock.c:397;psmgr_sock.c:407;psmgr_sock.c:438;psmgr_sock.c:488;psmgr_sock.c:310;psmgr_sock.c:313;psmgr_sock.c:61,3_se_confirm/ (61 confirmed / 0 discarded / 0 errored),,0,pending own boot (PAGENT),symex_explored,SEMANTIC WMI — SE cannot dispose (relational weirdness); WITNESS required to filter; concrete pending own boot
net_psmgr,WMI-2,WMI-2 Live Resource Inconsistency,bookkeeping-field-threshold-gate,scalar count/size/state field written then consulted as an authoritative threshold gating a state transition (can diverge from what it tracks),WMI-2_LiveResourceInconsistency.ql,1,psmgr_sock.c:562,assert(view_a == view_b),61,psmgr_core.c:588;psmgr_core.c:430;psmgr_core.c:437;psmgr_core.c:443;psmgr_core.c:458;psmgr_core.c:471;psmgr_core.c:405;psmgr_core.c:409;psmgr_core.c:352;psmgr_core.c:353;psmgr_core.c:354;psmgr_core.c:361;psmgr_core.c:313;psmgr_core.c:190;psmgr_core.c:196;psmgr_core.c:220;psmgr_core.c:254;psmgr_core.c:261;psmgr_core.c:270;psmgr_core.c:167;psmgr_core.c:171;psmgr_core.c:78;psmgr_core.c:91;psmgr_sock.c:530;psmgr_sock.c:561;psmgr_sock.c:562;psmgr_sock.c:583;psmgr_sock.c:584;psmgr_sock.c:602;psmgr_sock.c:603;psmgr_sock.c:644;psmgr_sock.c:645;psmgr_sock.c:646;psmgr_sock.c:662;psmgr_sock.c:676;psmgr_sock.c:678;psmgr_sock.c:354;psmgr_sock.c:356;psmgr_sock.c:373;psmgr_sock.c:382;psmgr_sock.c:385;psmgr_sock.c:388;psmgr_sock.c:393;psmgr_sock.c:394;psmgr_sock.c:397;psmgr_sock.c:407;psmgr_sock.c:438;psmgr_sock.c:488;psmgr_sock.c:310;psmgr_sock.c:313;psmgr_sock.c:61,3_se_confirm/ (61 confirmed / 0 discarded / 0 errored),,0,pending own boot (PAGENT),symex_explored,SEMANTIC WMI — SE cannot dispose (relational weirdness); WITNESS required to filter; concrete pending own boot
net_psmgr,WMI-2,WMI-2 Live Resource Inconsistency,bookkeeping-field-threshold-gate,scalar count/size/state field written then consulted as an authoritative threshold gating a state transition (can diverge from what it tracks),WMI-2_LiveResourceInconsistency.ql,1,psmgr_sock.c:646,assert(view_a == view_b),61,psmgr_core.c:588;psmgr_core.c:430;psmgr_core.c:437;psmgr_core.c:443;psmgr_core.c:458;psmgr_core.c:471;psmgr_core.c:405;psmgr_core.c:409;psmgr_core.c:352;psmgr_core.c:353;psmgr_core.c:354;psmgr_core.c:361;psmgr_core.c:313;psmgr_core.c:190;psmgr_core.c:196;psmgr_core.c:220;psmgr_core.c:254;psmgr_core.c:261;psmgr_core.c:270;psmgr_core.c:167;psmgr_core.c:171;psmgr_core.c:78;psmgr_core.c:91;psmgr_sock.c:530;psmgr_sock.c:561;psmgr_sock.c:562;psmgr_sock.c:583;psmgr_sock.c:584;psmgr_sock.c:602;psmgr_sock.c:603;psmgr_sock.c:644;psmgr_sock.c:645;psmgr_sock.c:646;psmgr_sock.c:662;psmgr_sock.c:676;psmgr_sock.c:678;psmgr_sock.c:354;psmgr_sock.c:356;psmgr_sock.c:373;psmgr_sock.c:382;psmgr_sock.c:385;psmgr_sock.c:388;psmgr_sock.c:393;psmgr_sock.c:394;psmgr_sock.c:397;psmgr_sock.c:407;psmgr_sock.c:438;psmgr_sock.c:488;psmgr_sock.c:310;psmgr_sock.c:313;psmgr_sock.c:61,3_se_confirm/ (61 confirmed / 0 discarded / 0 errored),,0,pending own boot (PAGENT),symex_explored,SEMANTIC WMI — SE cannot dispose (relational weirdness); WITNESS required to filter; concrete pending own boot
net_psmgr,WMI-2,WMI-2 Live Resource Inconsistency,bookkeeping-field-threshold-gate,scalar count/size/state field written then consulted as an authoritative threshold gating a state transition (can diverge from what it tracks),WMI-2_LiveResourceInconsistency.ql,1,psmgr_core.c:458,assert(view_a == view_b),61,psmgr_core.c:588;psmgr_core.c:430;psmgr_core.c:437;psmgr_core.c:443;psmgr_core.c:458;psmgr_core.c:471;psmgr_core.c:405;psmgr_core.c:409;psmgr_core.c:352;psmgr_core.c:353;psmgr_core.c:354;psmgr_core.c:361;psmgr_core.c:313;psmgr_core.c:190;psmgr_core.c:196;psmgr_core.c:220;psmgr_core.c:254;psmgr_core.c:261;psmgr_core.c:270;psmgr_core.c:167;psmgr_core.c:171;psmgr_core.c:78;psmgr_core.c:91;psmgr_sock.c:530;psmgr_sock.c:561;psmgr_sock.c:562;psmgr_sock.c:583;psmgr_sock.c:584;psmgr_sock.c:602;psmgr_sock.c:603;psmgr_sock.c:644;psmgr_sock.c:645;psmgr_sock.c:646;psmgr_sock.c:662;psmgr_sock.c:676;psmgr_sock.c:678;psmgr_sock.c:354;psmgr_sock.c:356;psmgr_sock.c:373;psmgr_sock.c:382;psmgr_sock.c:385;psmgr_sock.c:388;psmgr_sock.c:393;psmgr_sock.c:394;psmgr_sock.c:397;psmgr_sock.c:407;psmgr_sock.c:438;psmgr_sock.c:488;psmgr_sock.c:310;psmgr_sock.c:313;psmgr_sock.c:61,3_se_confirm/ (61 confirmed / 0 discarded / 0 errored),,0,pending own boot (PAGENT),symex_explored,SEMANTIC WMI — SE cannot dispose (relational weirdness); WITNESS required to filter; concrete pending own boot
net_psmgr,WMI-2,WMI-2 Live Resource Inconsistency,bookkeeping-field-threshold-gate,scalar count/size/state field written then consulted as an authoritative threshold gating a state transition (can diverge from what it tracks),WMI-2_LiveResourceInconsistency.ql,1,psmgr_sock.c:313,assert(view_a == view_b),61,psmgr_core.c:588;psmgr_core.c:430;psmgr_core.c:437;psmgr_core.c:443;psmgr_core.c:458;psmgr_core.c:471;psmgr_core.c:405;psmgr_core.c:409;psmgr_core.c:352;psmgr_core.c:353;psmgr_core.c:354;psmgr_core.c:361;psmgr_core.c:313;psmgr_core.c:190;psmgr_core.c:196;psmgr_core.c:220;psmgr_core.c:254;psmgr_core.c:261;psmgr_core.c:270;psmgr_core.c:167;psmgr_core.c:171;psmgr_core.c:78;psmgr_core.c:91;psmgr_sock.c:530;psmgr_sock.c:561;psmgr_sock.c:562;psmgr_sock.c:583;psmgr_sock.c:584;psmgr_sock.c:602;psmgr_sock.c:603;psmgr_sock.c:644;psmgr_sock.c:645;psmgr_sock.c:646;psmgr_sock.c:662;psmgr_sock.c:676;psmgr_sock.c:678;psmgr_sock.c:354;psmgr_sock.c:356;psmgr_sock.c:373;psmgr_sock.c:382;psmgr_sock.c:385;psmgr_sock.c:388;psmgr_sock.c:393;psmgr_sock.c:394;psmgr_sock.c:397;psmgr_sock.c:407;psmgr_sock.c:438;psmgr_sock.c:488;psmgr_sock.c:310;psmgr_sock.c:313;psmgr_sock.c:61,3_se_confirm/ (61 confirmed / 0 discarded / 0 errored),,0,pending own boot (PAGENT),symex_explored,SEMANTIC WMI — SE cannot dispose (relational weirdness); WITNESS required to filter; concrete pending own boot
net_psmgr,WMI-2,WMI-2 Live Resource Inconsistency,bookkeeping-field-threshold-gate,scalar count/size/state field written then consulted as an authoritative threshold gating a state transition (can diverge from what it tracks),WMI-2_LiveResourceInconsistency.ql,1,psmgr_core.c:471,assert(view_a == view_b),61,psmgr_core.c:588;psmgr_core.c:430;psmgr_core.c:437;psmgr_core.c:443;psmgr_core.c:458;psmgr_core.c:471;psmgr_core.c:405;psmgr_core.c:409;psmgr_core.c:352;psmgr_core.c:353;psmgr_core.c:354;psmgr_core.c:361;psmgr_core.c:313;psmgr_core.c:190;psmgr_core.c:196;psmgr_core.c:220;psmgr_core.c:254;psmgr_core.c:261;psmgr_core.c:270;psmgr_core.c:167;psmgr_core.c:171;psmgr_core.c:78;psmgr_core.c:91;psmgr_sock.c:530;psmgr_sock.c:561;psmgr_sock.c:562;psmgr_sock.c:583;psmgr_sock.c:584;psmgr_sock.c:602;psmgr_sock.c:603;psmgr_sock.c:644;psmgr_sock.c:645;psmgr_sock.c:646;psmgr_sock.c:662;psmgr_sock.c:676;psmgr_sock.c:678;psmgr_sock.c:354;psmgr_sock.c:356;psmgr_sock.c:373;psmgr_sock.c:382;psmgr_sock.c:385;psmgr_sock.c:388;psmgr_sock.c:393;psmgr_sock.c:394;psmgr_sock.c:397;psmgr_sock.c:407;psmgr_sock.c:438;psmgr_sock.c:488;psmgr_sock.c:310;psmgr_sock.c:313;psmgr_sock.c:61,3_se_confirm/ (61 confirmed / 0 discarded / 0 errored),,0,pending own boot (PAGENT),symex_explored,SEMANTIC WMI — SE cannot dispose (relational weirdness); WITNESS required to filter; concrete pending own boot
net_psmgr,WMI-2,WMI-2 Live Resource Inconsistency,bookkeeping-field-threshold-gate,scalar count/size/state field written then consulted as an authoritative threshold gating a state transition (can diverge from what it tracks),WMI-2_LiveResourceInconsistency.ql,1,psmgr_sock.c:393,assert(view_a == view_b),61,psmgr_core.c:588;psmgr_core.c:430;psmgr_core.c:437;psmgr_core.c:443;psmgr_core.c:458;psmgr_core.c:471;psmgr_core.c:405;psmgr_core.c:409;psmgr_core.c:352;psmgr_core.c:353;psmgr_core.c:354;psmgr_core.c:361;psmgr_core.c:313;psmgr_core.c:190;psmgr_core.c:196;psmgr_core.c:220;psmgr_core.c:254;psmgr_core.c:261;psmgr_core.c:270;psmgr_core.c:167;psmgr_core.c:171;psmgr_core.c:78;psmgr_core.c:91;psmgr_sock.c:530;psmgr_sock.c:561;psmgr_sock.c:562;psmgr_sock.c:583;psmgr_sock.c:584;psmgr_sock.c:602;psmgr_sock.c:603;psmgr_sock.c:644;psmgr_sock.c:645;psmgr_sock.c:646;psmgr_sock.c:662;psmgr_sock.c:676;psmgr_sock.c:678;psmgr_sock.c:354;psmgr_sock.c:356;psmgr_sock.c:373;psmgr_sock.c:382;psmgr_sock.c:385;psmgr_sock.c:388;psmgr_sock.c:393;psmgr_sock.c:394;psmgr_sock.c:397;psmgr_sock.c:407;psmgr_sock.c:438;psmgr_sock.c:488;psmgr_sock.c:310;psmgr_sock.c:313;psmgr_sock.c:61,3_se_confirm/ (61 confirmed / 0 discarded / 0 errored),,0,pending own boot (PAGENT),symex_explored,SEMANTIC WMI — SE cannot dispose (relational weirdness); WITNESS required to filter; concrete pending own boot
net_psmgr,WMI-2,WMI-2 Live Resource Inconsistency,bookkeeping-field-threshold-gate,scalar count/size/state field written then consulted as an authoritative threshold gating a state transition (can diverge from what it tracks),WMI-2_LiveResourceInconsistency.ql,1,psmgr_sock.c:397,assert(view_a == view_b),61,psmgr_core.c:588;psmgr_core.c:430;psmgr_core.c:437;psmgr_core.c:443;psmgr_core.c:458;psmgr_core.c:471;psmgr_core.c:405;psmgr_core.c:409;psmgr_core.c:352;psmgr_core.c:353;psmgr_core.c:354;psmgr_core.c:361;psmgr_core.c:313;psmgr_core.c:190;psmgr_core.c:196;psmgr_core.c:220;psmgr_core.c:254;psmgr_core.c:261;psmgr_core.c:270;psmgr_core.c:167;psmgr_core.c:171;psmgr_core.c:78;psmgr_core.c:91;psmgr_sock.c:530;psmgr_sock.c:561;psmgr_sock.c:562;psmgr_sock.c:583;psmgr_sock.c:584;psmgr_sock.c:602;psmgr_sock.c:603;psmgr_sock.c:644;psmgr_sock.c:645;psmgr_sock.c:646;psmgr_sock.c:662;psmgr_sock.c:676;psmgr_sock.c:678;psmgr_sock.c:354;psmgr_sock.c:356;psmgr_sock.c:373;psmgr_sock.c:382;psmgr_sock.c:385;psmgr_sock.c:388;psmgr_sock.c:393;psmgr_sock.c:394;psmgr_sock.c:397;psmgr_sock.c:407;psmgr_sock.c:438;psmgr_sock.c:488;psmgr_sock.c:310;psmgr_sock.c:313;psmgr_sock.c:61,3_se_confirm/ (61 confirmed / 0 discarded / 0 errored),,0,pending own boot (PAGENT),symex_explored,SEMANTIC WMI — SE cannot dispose (relational weirdness); WITNESS required to filter; concrete pending own boot
